h1_window_id,nba_game_id,series_id,period,index_end_clock_seconds,home_score_differential_after_index,lag5_signed_net_points,home_control_indicator,away_control_indicator,future5_signed_net_points,h1_y10_model_eligible,future10_signed_net_points,future5_structural_failure_differential
H1W05661,0042500303,NYK-CLE,1,185,-9,-2,false,true,-1,True,-1,0
H1W05662,0042500303,NYK-CLE,1,164,-7,-4,false,true,-3,True,-3,1
H1W05663,0042500303,NYK-CLE,1,138,-10,0,false,true,3,False,,1
H1W05664,0042500303,NYK-CLE,1,109,-10,-3,false,true,0,False,,1
H1W05665,0042500303,NYK-CLE,1,100,-10,0,false,true,0,False,,0
H1W05666,0042500303,NYK-CLE,1,81,-10,-3,false,true,0,False,,0
H1W05667,0042500303,NYK-CLE,1,73,-10,-1,false,true,0,False,,-1
H1W05668,0042500303,NYK-CLE,2,639,-6,2,false,false,-1,True,-1,1
H1W05669,0042500303,NYK-CLE,2,619,-8,4,false,false,1,True,1,0
H1W05670,0042500303,NYK-CLE,2,546,-7,1,true,false,0,True,3,-1
H1W05671,0042500303,NYK-CLE,2,542,-7,-1,true,false,0,True,6,1
H1W05672,0042500303,NYK-CLE,2,524,-9,1,true,false,5,True,5,1
H1W05673,0042500303,NYK-CLE,2,464,-7,0,true,false,6,True,7,0
H1W05674,0042500303,NYK-CLE,2,451,-4,0,true,false,0,True,4,0
H1W05675,0042500303,NYK-CLE,2,430,-4,5,true,false,2,True,2,0
H1W05676,0042500303,NYK-CLE,2,424,-2,3,true,false,0,True,2,0
H1W05677,0042500303,NYK-CLE,2,398,-4,5,true,false,4,True,4,0
H1W05678,0042500303,NYK-CLE,2,388,-1,3,true,false,1,True,1,0
H1W05679,0042500303,NYK-CLE,2,376,-4,6,true,false,4,True,2,0
H1W05680,0042500303,NYK-CLE,2,361,-2,0,true,false,0,True,0,0
H1W05681,0042500303,NYK-CLE,2,346,-2,2,true,false,2,True,0,0
H1W05682,0042500303,NYK-CLE,2,340,0,0,true,false,0,True,-1,0
H1W05683,0042500303,NYK-CLE,2,323,0,4,true,false,0,True,-1,0
H1W05684,0042500303,NYK-CLE,2,313,0,1,true,false,-2,True,-1,0
H1W05685,0042500303,NYK-CLE,2,309,-2,4,true,false,0,True,-1,-1
H1W05686,0042500303,NYK-CLE,2,294,0,0,true,false,-2,True,-3,0
H1W05687,0042500303,NYK-CLE,2,265,0,2,true,false,-1,True,-3,0
H1W05688,0042500303,NYK-CLE,2,250,0,0,true,false,-1,True,-3,0
H1W05689,0042500303,NYK-CLE,2,244,-2,0,true,false,1,True,-3,-1
H1W05690,0042500303,NYK-CLE,2,233,-2,-2,true,false,-1,True,-3,0
H1W05691,0042500303,NYK-CLE,2,153,-3,-1,false,true,-4,True,-3,-1
H1W05692,0042500303,NYK-CLE,2,141,-3,-1,false,true,-4,True,-3,-1
H1W05693,0042500303,NYK-CLE,2,132,-3,-2,false,true,-4,True,-3,1
H1W05694,0042500303,NYK-CLE,2,119,-5,-2,false,true,-2,False,,1
H1W05695,0042500303,NYK-CLE,2,97,-5,-4,false,true,-4,False,,1
H1W05696,0042500303,NYK-CLE,2,73,-7,-2,false,true,1,False,,1
H1W05697,0042500303,NYK-CLE,2,56,-7,-4,false,true,1,False,,2
H1W05698,0042500303,NYK-CLE,3,634,-6,-2,false,false,-2,True,3,-1
H1W05699,0042500303,NYK-CLE,3,604,-6,3,false,false,1,True,1,-1
H1W05700,0042500303,NYK-CLE,3,449,-7,0,false,true,0,True,-1,0
H1W05701,0042500303,NYK-CLE,3,430,-7,-4,false,true,-2,True,-1,1
H1W05702,0042500303,NYK-CLE,3,416,-9,-4,false,true,0,True,1,0
H1W05703,0042500303,NYK-CLE,3,393,-9,-6,false,true,0,True,1,0
H1W05704,0042500303,NYK-CLE,3,389,-9,-4,false,true,3,True,-1,-1
H1W05705,0042500303,NYK-CLE,3,385,-7,-4,false,true,-1,True,-3,-1
H1W05706,0042500303,NYK-CLE,3,369,-9,0,false,true,1,True,-3,-1
H1W05707,0042500303,NYK-CLE,3,360,-9,-2,false,true,1,True,-2,1
H1W05708,0042500303,NYK-CLE,3,350,-9,0,false,true,1,True,-4,1
H1W05709,0042500303,NYK-CLE,3,339,-6,0,false,true,-4,True,-5,1
H1W05710,0042500303,NYK-CLE,3,328,-8,3,false,true,-2,True,-5,1
H1W05711,0042500303,NYK-CLE,3,314,-8,-1,false,true,-4,True,-5,1
H1W05712,0042500303,NYK-CLE,3,302,-8,1,false,true,-3,True,-5,0
H1W05713,0042500303,NYK-CLE,3,288,-8,1,false,true,-5,True,-3,0
H1W05714,0042500303,NYK-CLE,3,221,-13,-3,false,true,2,True,4,1
H1W05715,0042500303,NYK-CLE,3,208,-11,-5,false,true,-2,True,4,1
H1W05716,0042500303,NYK-CLE,3,187,-13,-1,false,true,3,True,4,1
H1W05717,0042500303,NYK-CLE,3,166,-13,-3,false,true,3,False,,1
H1W05718,0042500303,NYK-CLE,3,156,-13,-1,false,true,6,False,,0
H1W05719,0042500303,NYK-CLE,3,144,-11,-2,false,true,2,False,,0
H1W05720,0042500303,NYK-CLE,3,123,-13,2,false,true,6,False,,0
H1W05721,0042500303,NYK-CLE,3,99,-10,-2,false,true,1,False,,0
H1W05722,0042500303,NYK-CLE,4,619,-14,-3,false,true,3,True,0,0
H1W05723,0042500303,NYK-CLE,4,589,-11,-5,false,true,-3,True,-3,0
H1W05724,0042500303,NYK-CLE,4,562,-11,-2,false,true,0,True,-5,0
H1W05725,0042500303,NYK-CLE,4,555,-10,-2,true,false,-4,True,-4,0
H1W05726,0042500303,NYK-CLE,4,533,-13,2,true,false,-1,True,-4,0
H1W05727,0042500303,NYK-CLE,4,507,-11,-1,true,false,-3,True,-6,0
H1W05728,0042500303,NYK-CLE,4,478,-14,3,true,false,0,True,-3,0
H1W05729,0042500303,NYK-CLE,4,463,-11,-3,true,false,-5,True,-3,0
H1W05730,0042500303,NYK-CLE,4,434,-14,0,true,false,0,True,0,0
H1W05731,0042500303,NYK-CLE,4,419,-14,-4,false,true,-3,True,2,0
H1W05732,0042500303,NYK-CLE,4,400,-14,-1,false,true,-3,True,0,0
H1W05733,0042500303,NYK-CLE,4,388,-14,-3,false,true,-3,True,2,0
H1W05734,0042500303,NYK-CLE,4,366,-16,0,false,true,2,True,2,0
H1W05735,0042500303,NYK-CLE,4,348,-14,-5,false,true,0,True,2,0
H1W05736,0042500303,NYK-CLE,4,330,-17,0,false,true,5,True,5,0
H1W05737,0042500303,NYK-CLE,4,315,-17,-3,false,true,3,True,5,0
H1W05738,0042500303,NYK-CLE,4,302,-17,-3,false,true,5,True,3,0
H1W05739,0042500303,NYK-CLE,4,297,-14,-3,false,true,0,True,0,0
H1W05740,0042500303,NYK-CLE,4,274,-14,2,false,true,2,True,-2,0
H1W05741,0042500303,NYK-CLE,4,259,-12,0,true,false,0,True,-4,0
H1W05742,0042500303,NYK-CLE,4,240,-14,5,true,false,2,True,-2,0
H1W05743,0042500303,NYK-CLE,4,223,-12,3,true,false,-2,True,-4,0
H1W05744,0042500303,NYK-CLE,4,202,-14,5,true,false,0,True,-2,0
H1W05745,0042500303,NYK-CLE,4,185,-12,0,true,false,-4,True,0,0
H1W05746,0042500303,NYK-CLE,4,159,-12,2,true,false,-4,True,0,0
H1W05747,0042500303,NYK-CLE,4,147,-12,0,true,false,-4,True,0,1
H1W05748,0042500303,NYK-CLE,4,133,-14,2,true,false,-2,True,1,0
H1W05749,0042500303,NYK-CLE,4,117,-14,-2,true,false,-2,True,3,0
H1W05750,0042500304,NYK-CLE,1,639,3,5,true,false,0,True,-4,0
H1W05751,0042500304,NYK-CLE,1,622,6,1,true,false,-5,True,-7,0
H1W05752,0042500304,NYK-CLE,1,596,3,4,true,false,0,True,-4,0
H1W05753,0042500304,NYK-CLE,1,585,3,-2,true,false,-2,True,-1,0
H1W05754,0042500304,NYK-CLE,1,574,3,-2,true,false,-2,True,-4,0
H1W05755,0042500304,NYK-CLE,1,562,3,-2,true,false,-4,True,-2,0
H1W05756,0042500304,NYK-CLE,1,557,1,0,false,true,-2,True,0,0
H1W05757,0042500304,NYK-CLE,1,545,3,-5,false,true,-4,True,0,0
H1W05758,0042500304,NYK-CLE,1,523,1,0,false,true,1,True,2,0
H1W05759,0042500304,NYK-CLE,1,511,1,-2,false,true,-2,True,2,0
H1W05760,0042500304,NYK-CLE,1,510,-1,-2,false,true,2,True,2,0
H1W05761,0042500304,NYK-CLE,1,487,-1,-4,false,true,2,True,2,0
H1W05762,0042500304,NYK-CLE,1,480,-1,-2,false,true,4,True,-1,0
H1W05763,0042500304,NYK-CLE,1,471,2,-4,false,true,1,True,-4,0
H1W05764,0042500304,NYK-CLE,1,445,-1,1,false,true,4,True,-3,0
H1W05765,0042500304,NYK-CLE,1,429,1,-2,false,true,0,True,-5,0
H1W05766,0042500304,NYK-CLE,1,410,1,2,false,true,0,True,-7,0
H1W05767,0042500304,NYK-CLE,1,397,3,2,true,false,-5,True,-7,0
H1W05768,0042500304,NYK-CLE,1,377,3,4,true,false,-5,True,-9,0
H1W05769,0042500304,NYK-CLE,1,367,3,1,true,false,-7,True,-7,0
H1W05770,0042500304,NYK-CLE,1,360,1,4,true,false,-5,True,-5,0
H1W05771,0042500304,NYK-CLE,1,340,1,0,true,false,-7,True,-5,0
H1W05772,0042500304,NYK-CLE,1,324,-2,0,false,true,-2,True,-5,0
H1W05773,0042500304,NYK-CLE,1,306,-2,-5,false,true,-4,True,-2,0
H1W05774,0042500304,NYK-CLE,1,304,-4,-5,false,true,0,True,-2,0
H1W05775,0042500304,NYK-CLE,1,286,-4,-7,false,true,0,True,0,0
H1W05776,0042500304,NYK-CLE,1,281,-6,-5,false,true,2,True,-1,-1
H1W05777,0042500304,NYK-CLE,1,253,-4,-7,false,true,-3,True,-3,-1
H1W05778,0042500304,NYK-CLE,1,233,-6,-2,false,true,2,True,-4,-1
H1W05779,0042500304,NYK-CLE,1,210,-4,-4,false,true,-2,True,-6,-1
H1W05780,0042500304,NYK-CLE,1,188,-4,0,false,true,0,True,-8,-1
H1W05781,0042500304,NYK-CLE,1,142,-6,2,false,true,-4,False,,0
H1W05782,0042500304,NYK-CLE,1,132,-4,-2,false,true,-8,False,,0
H1W05783,0042500304,NYK-CLE,1,119,-7,0,false,true,-5,False,,0
H1W05784,0042500304,NYK-CLE,1,99,-7,-3,false,true,-5,False,,0
H1W05785,0042500304,NYK-CLE,2,606,-20,-8,false,true,-4,True,-1,-2
H1W05786,0042500304,NYK-CLE,2,601,-20,-6,false,true,-1,True,-4,-2
H1W05787,0042500304,NYK-CLE,2,584,-20,-6,false,true,-1,True,-1,0
H1W05788,0042500304,NYK-CLE,2,581,-22,-3,false,true,1,True,1,-1
H1W05789,0042500304,NYK-CLE,2,569,-22,-5,false,true,1,True,1,0
H1W05790,0042500304,NYK-CLE,2,560,-24,-2,false,true,3,True,1,0
H1W05791,0042500304,NYK-CLE,2,551,-21,-4,false,true,-3,True,-2,0
H1W05792,0042500304,NYK-CLE,2,533,-21,-1,false,true,0,True,-4,-1
H1W05793,0042500304,NYK-CLE,2,528,-21,-1,false,true,0,True,-4,1
H1W05794,0042500304,NYK-CLE,2,518,-21,1,false,true,0,True,-8,1
H1W05795,0042500304,NYK-CLE,2,503,-21,1,false,true,-2,True,-5,1
H1W05796,0042500304,NYK-CLE,2,499,-24,3,false,true,1,True,-2,0
H1W05797,0042500304,NYK-CLE,2,487,-21,-3,false,true,-4,True,-3,0
H1W05798,0042500304,NYK-CLE,2,467,-21,0,false,true,-4,True,-3,-2
H1W05799,0042500304,NYK-CLE,2,456,-21,0,false,true,-8,True,-3,-2
H1W05800,0042500304,NYK-CLE,2,436,-23,0,false,true,-3,True,-1,-2
H1W05801,0042500304,NYK-CLE,2,423,-23,-2,false,true,-3,True,1,-1
H1W05802,0042500304,NYK-CLE,2,420,-25,1,false,true,1,True,3,-1
H1W05803,0042500304,NYK-CLE,2,397,-25,-4,false,true,1,True,3,0
H1W05804,0042500304,NYK-CLE,2,368,-29,-4,false,true,5,True,6,0
H1W05805,0042500304,NYK-CLE,2,343,-26,-8,false,true,2,True,5,0
H1W05806,0042500304,NYK-CLE,2,323,-26,-3,false,true,4,True,5,0
H1W05807,0042500304,NYK-CLE,2,311,-24,-3,false,true,2,True,4,0
H1W05808,0042500304,NYK-CLE,2,305,-24,1,false,true,2,True,2,0
H1W05809,0042500304,NYK-CLE,2,289,-24,1,false,true,1,True,5,0
H1W05810,0042500304,NYK-CLE,2,275,-24,5,false,true,3,True,5,0
H1W05811,0042500304,NYK-CLE,2,265,-22,2,false,true,1,True,5,0
H1W05812,0042500304,NYK-CLE,2,239,-22,4,false,true,2,True,3,0
H1W05813,0042500304,NYK-CLE,2,225,-22,2,false,true,0,True,3,0
H1W05814,0042500304,NYK-CLE,2,223,-23,2,false,true,4,True,2,0
H1W05815,0042500304,NYK-CLE,2,206,-21,1,false,true,2,True,2,0
H1W05816,0042500304,NYK-CLE,2,183,-21,3,false,true,4,True,2,0
H1W05817,0042500304,NYK-CLE,2,173,-20,1,true,false,1,True,1,0
H1W05818,0042500304,NYK-CLE,2,152,-22,2,true,false,3,True,3,0
H1W05819,0042500304,NYK-CLE,2,139,-19,0,true,false,-2,True,0,0
H1W05820,0042500304,NYK-CLE,2,120,-19,4,true,false,0,False,,0
H1W05821,0042500304,NYK-CLE,2,113,-17,2,true,false,-2,False,,0
H1W05822,0042500304,NYK-CLE,2,88,-19,4,true,false,0,False,,-1
H1W05823,0042500304,NYK-CLE,2,68,-19,1,true,false,0,False,,-1
H1W05824,0042500304,NYK-CLE,2,68,-21,3,true,false,2,False,,-1
H1W05825,0042500304,NYK-CLE,3,504,-19,3,false,true,-5,True,-9,-1
H1W05826,0042500304,NYK-CLE,3,488,-19,-3,false,true,-7,True,-6,-1
H1W05827,0042500304,NYK-CLE,3,478,-22,-3,false,true,-4,True,-3,-1
H1W05828,0042500304,NYK-CLE,3,469,-22,-6,false,true,-6,True,-3,0
H1W05829,0042500304,NYK-CLE,3,464,-24,-6,false,true,-4,True,-1,-1
H1W05830,0042500304,NYK-CLE,3,441,-24,-8,false,true,-4,True,-1,0
H1W05831,0042500304,NYK-CLE,3,433,-26,-5,false,true,1,True,-2,0
H1W05832,0042500304,NYK-CLE,3,425,-26,-7,false,true,1,True,-2,0
H1W05833,0042500304,NYK-CLE,3,413,-28,-4,false,true,3,True,-2,0
H1W05834,0042500304,NYK-CLE,3,121,-27,-3,true,false,0,True,0,1
H1W05835,0042500304,NYK-CLE,3,100,-29,1,true,false,2,False,,0
H1W05836,0042500304,NYK-CLE,3,82,-27,-3,true,false,0,False,,0
H1W05837,0042500304,NYK-CLE,4,581,-29,-4,true,false,-4,True,-6,-1
H1W05838,0042500304,NYK-CLE,4,570,-31,0,true,false,-2,True,-4,-1
H1W05839,0042500304,NYK-CLE,4,554,-29,-2,true,false,-6,True,-6,-1
H1W05840,0042500304,NYK-CLE,4,532,-31,0,true,false,-4,True,-7,-2
H1W05841,0042500304,NYK-CLE,4,520,-31,-3,false,true,-4,True,-7,-1
H1W05842,0042500304,NYK-CLE,4,517,-33,0,false,true,-2,True,-6,-1
H1W05843,0042500304,NYK-CLE,4,497,-33,-4,false,true,-2,True,-6,-1
H1W05844,0042500304,NYK-CLE,4,478,-35,-2,false,true,0,False,,-2
H1W05845,0042500304,NYK-CLE,4,461,-35,-6,false,true,-3,False,,-1
H1W05846,0042500304,NYK-CLE,4,454,-35,-4,false,true,-3,False,,-2
H1W05847,0042500304,NYK-CLE,4,446,-35,-4,false,true,-4,False,,-2
H1W05848,0042500304,NYK-CLE,4,419,-35,-2,false,true,-4,False,,-2
H1W05849,0042500311,SAS-OKC,1,617,-7,-7,false,true,0,True,0,2
H1W05850,0042500311,SAS-OKC,1,603,-7,-4,false,true,3,True,0,1
H1W05851,0042500311,SAS-OKC,1,590,-7,-4,false,true,0,True,0,1
H1W05852,0042500311,SAS-OKC,1,570,-7,-2,false,true,0,True,-2,0
H1W05853,0042500311,SAS-OKC,1,546,-7,-2,false,true,0,True,0,0
H1W05854,0042500311,SAS-OKC,1,408,-5,0,true,false,-1,True,2,0
H1W05855,0042500311,SAS-OKC,1,392,-5,2,true,false,-1,True,0,0
H1W05856,0042500311,SAS-OKC,1,387,-3,2,true,false,-3,True,0,0
H1W05857,0042500311,SAS-OKC,1,366,-6,6,true,false,3,True,3,0
H1W05858,0042500311,SAS-OKC,1,350,-6,1,true,false,3,True,5,0
H1W05859,0042500311,SAS-OKC,1,344,-6,1,true,false,3,True,5,0
H1W05860,0042500311,SAS-OKC,1,331,-6,-1,true,false,1,True,7,0
H1W05861,0042500311,SAS-OKC,1,313,-6,-1,true,false,3,True,7,0
H1W05862,0042500311,SAS-OKC,1,295,-3,-3,true,false,0,True,6,0
H1W05863,0042500311,SAS-OKC,1,279,-3,3,true,false,2,True,4,0
H1W05864,0042500311,SAS-OKC,1,264,-3,3,true,false,2,True,6,1
H1W05865,0042500311,SAS-OKC,1,258,-5,3,true,false,6,True,6,1
H1W05866,0042500311,SAS-OKC,1,215,-1,0,true,false,2,True,3,1
H1W05867,0042500311,SAS-OKC,1,195,-1,2,true,false,4,True,1,0
H1W05868,0042500311,SAS-OKC,1,191,1,2,true,false,0,True,-1,0
H1W05869,0042500311,SAS-OKC,1,168,1,6,true,false,0,True,-3,0
H1W05870,0042500311,SAS-OKC,1,163,3,4,true,false,-4,True,-3,0
H1W05871,0042500311,SAS-OKC,1,139,1,6,true,false,1,True,-1,0
H1W05872,0042500311,SAS-OKC,1,133,3,2,true,false,-3,False,,0
H1W05873,0042500311,SAS-OKC,1,118,1,4,true,false,-1,False,,0
H1W05874,0042500311,SAS-OKC,1,106,1,0,true,false,-3,False,,0
H1W05875,0042500311,SAS-OKC,1,94,-1,0,true,false,1,False,,0
H1W05876,0042500311,SAS-OKC,1,77,2,-4,true,false,-2,False,,1
H1W05877,0042500311,SAS-OKC,2,574,-4,-1,false,true,-3,True,-4,0
H1W05878,0042500311,SAS-OKC,2,557,-4,-4,false,true,-5,True,-1,0
H1W05879,0042500311,SAS-OKC,2,551,-7,-4,false,true,1,True,2,0
H1W05880,0042500311,SAS-OKC,2,525,-7,-7,false,true,-1,True,2,0
H1W05881,0042500311,SAS-OKC,2,500,-7,-4,false,true,-1,True,0,0
H1W05882,0042500311,SAS-OKC,2,488,-7,-6,false,true,-1,True,0,1
H1W05883,0042500311,SAS-OKC,2,468,-9,-3,false,true,4,True,2,1
H1W05884,0042500311,SAS-OKC,2,457,-6,-5,false,true,1,True,-1,1
H1W05885,0042500311,SAS-OKC,2,440,-8,1,false,true,3,True,1,0
H1W05886,0042500311,SAS-OKC,2,425,-8,-1,false,true,1,True,3,0
H1W05887,0042500311,SAS-OKC,2,413,-8,-1,false,true,1,True,1,-1
H1W05888,0042500311,SAS-OKC,2,402,-5,-1,false,true,-2,True,-2,-1
H1W05889,0042500311,SAS-OKC,2,379,-5,4,false,true,-2,True,-2,-1
H1W05890,0042500311,SAS-OKC,2,290,-7,-2,false,true,0,True,4,0
H1W05891,0042500311,SAS-OKC,2,268,-7,-2,false,true,2,True,2,0
H1W05892,0042500311,SAS-OKC,2,266,-5,-2,false,true,0,True,0,1
H1W05893,0042500311,SAS-OKC,2,256,-7,2,false,true,4,True,2,1
H1W05894,0042500311,SAS-OKC,2,238,-7,0,false,true,4,True,2,1
H1W05895,0042500311,SAS-OKC,2,230,-7,0,false,true,4,True,0,1
H1W05896,0042500311,SAS-OKC,2,227,-5,0,false,true,0,True,-2,1
H1W05897,0042500311,SAS-OKC,2,112,-5,-2,false,true,-2,False,,0
H1W05898,0042500311,SAS-OKC,2,93,-7,-2,false,true,0,False,,0
H1W05899,0042500311,SAS-OKC,3,387,-6,-2,false,true,5,True,1,1
H1W05900,0042500311,SAS-OKC,3,365,-4,-7,false,true,1,True,-1,1
H1W05901,0042500311,SAS-OKC,3,346,-4,-3,false,true,1,True,-1,0
H1W05902,0042500311,SAS-OKC,3,330,-1,-3,true,false,-4,True,-2,0
H1W05903,0042500311,SAS-OKC,3,306,-1,3,true,false,-2,True,-3,-1
H1W05904,0042500311,SAS-OKC,3,291,-1,3,true,false,-4,True,-3,0
H1W05905,0042500311,SAS-OKC,3,286,-3,5,true,false,-2,True,-3,0
H1W05906,0042500311,SAS-OKC,3,266,-3,1,true,false,-2,True,-3,1
H1W05907,0042500311,SAS-OKC,3,260,-5,1,true,false,2,True,-3,1
H1W05908,0042500311,SAS-OKC,3,249,-3,-4,true,false,-1,True,-2,1
H1W05909,0042500311,SAS-OKC,3,234,-5,-2,true,false,1,True,-2,1
H1W05910,0042500311,SAS-OKC,3,213,-5,-4,true,false,-1,True,-2,1
H1W05911,0042500311,SAS-OKC,3,196,-5,-2,true,false,-1,True,-2,0
H1W05912,0042500311,SAS-OKC,3,185,-3,-2,true,false,-5,True,-1,0
H1W05913,0042500311,SAS-OKC,3,164,-4,2,true,false,-1,True,-3,0
H1W05914,0042500311,SAS-OKC,3,153,-4,-1,true,false,-3,True,-3,0
H1W05915,0042500311,SAS-OKC,3,140,-6,1,false,true,-1,False,,-1
H1W05916,0042500311,SAS-OKC,3,116,-6,-1,false,true,-1,False,,-1
H1W05917,0042500311,SAS-OKC,3,103,-8,-1,false,true,4,False,,-1
H1W05918,0042500311,SAS-OKC,3,85,-5,-5,false,true,-2,False,,-1
H1W05919,0042500311,SAS-OKC,3,67,-7,-1,false,true,0,False,,-1
H1W05920,0042500311,SAS-OKC,4,589,-10,2,false,true,3,True,3,0
H1W05921,0042500311,SAS-OKC,4,568,-8,-2,false,true,1,True,1,0
H1W05922,0042500311,SAS-OKC,4,550,-10,0,false,true,3,True,3,0
H1W05923,0042500311,SAS-OKC,4,533,-7,-2,false,true,-2,True,2,0
H1W05924,0042500311,SAS-OKC,4,514,-7,1,false,true,0,True,0,0
H1W05925,0042500311,SAS-OKC,4,504,-7,1,false,true,0,True,2,0
H1W05926,0042500311,SAS-OKC,4,481,-7,3,false,true,0,True,2,0
H1W05927,0042500311,SAS-OKC,4,468,-7,1,false,true,0,True,4,0
H1W05928,0042500311,SAS-OKC,4,451,-9,3,false,false,4,True,6,0
H1W05929,0042500311,SAS-OKC,4,428,-7,-2,false,false,0,True,6,0
H1W05930,0042500311,SAS-OKC,4,379,-7,0,false,false,2,True,6,0
H1W05931,0042500311,SAS-OKC,4,362,-7,0,false,false,2,True,6,0
H1W05932,0042500311,SAS-OKC,4,341,-7,0,false,false,4,True,3,0
H1W05933,0042500311,SAS-OKC,4,323,-5,0,false,false,2,True,3,0
H1W05934,0042500311,SAS-OKC,4,300,-7,4,false,false,6,True,5,0
H1W05935,0042500311,SAS-OKC,4,288,-5,0,false,false,4,True,6,0
H1W05936,0042500311,SAS-OKC,4,271,-5,2,false,false,4,True,3,0
H1W05937,0042500311,SAS-OKC,4,259,-3,2,false,false,-1,True,3,0
H1W05938,0042500311,SAS-OKC,4,217,-3,4,false,false,1,True,3,0
H1W05939,0042500311,SAS-OKC,4,203,-1,2,false,false,-1,True,1,1
H1W05940,0042500311,SAS-OKC,4,176,-1,6,false,false,2,True,-1,1
H1W05941,0042500311,SAS-OKC,4,168,-1,4,false,false,-1,True,1,1
H1W05942,0042500311,SAS-OKC,4,145,-4,4,false,false,4,True,2,1
H1W05943,0042500311,SAS-OKC,4,111,1,-1,true,false,-3,False,,1
H1W05944,0042500311,SAS-OKC,4,86,-2,2,true,false,2,False,,1
H1W05945,0042500311,SAS-OKC,4,72,0,-1,true,false,-2,False,,1
H1W05946,0042500311,SAS-OKC,4,65,0,4,true,false,0,False,,0
H1W05947,0042500311,SAS-OKC,4,57,0,2,true,false,0,False,,0
H1W05948,0042500312,SAS-OKC,1,621,3,1,true,false,-4,True,-4,0
H1W05949,0042500312,SAS-OKC,1,612,0,3,true,false,-1,True,-1,-1
H1W05950,0042500312,SAS-OKC,1,597,2,-2,true,false,-3,True,-1,-1
H1W05951,0042500312,SAS-OKC,1,586,-1,0,true,false,0,True,0,-2
H1W05952,0042500312,SAS-OKC,1,562,1,-4,true,false,-2,True,1,-2
H1W05953,0042500312,SAS-OKC,1,549,-1,0,true,false,0,True,3,-2
H1W05954,0042500312,SAS-OKC,1,539,-1,-4,true,false,0,True,3,0
H1W05955,0042500312,SAS-OKC,1,514,-1,-1,true,false,2,True,1,0
H1W05956,0042500312,SAS-OKC,1,492,-1,-3,false,true,0,True,1,1
H1W05957,0042500312,SAS-OKC,1,227,0,1,true,false,-5,True,-1,-1
H1W05958,0042500312,SAS-OKC,1,204,0,4,true,false,-5,True,-1,-1
H1W05959,0042500312,SAS-OKC,1,194,0,2,true,false,-5,True,2,1
H1W05960,0042500312,SAS-OKC,1,187,-3,2,true,false,0,True,2,1
H1W05961,0042500312,SAS-OKC,1,83,-1,4,true,false,1,False,,0
H1W05962,0042500312,SAS-OKC,1,76,2,4,true,false,-2,False,,1
H1W05963,0042500312,SAS-OKC,1,62,-1,7,true,false,1,False,,1
H1W05964,0042500312,SAS-OKC,2,619,5,7,true,false,3,True,-3,1
H1W05965,0042500312,SAS-OKC,2,609,8,3,true,false,-2,True,-3,1
H1W05966,0042500312,SAS-OKC,2,598,6,6,true,false,0,True,-1,1
H1W05967,0042500312,SAS-OKC,2,571,8,1,true,false,-4,True,-1,1
H1W05968,0042500312,SAS-OKC,2,558,8,3,true,false,-4,True,-3,0
H1W05969,0042500312,SAS-OKC,2,551,8,1,true,false,-6,True,-3,0
H1W05970,0042500312,SAS-OKC,2,545,6,3,true,false,-1,True,-1,0
H1W05971,0042500312,SAS-OKC,2,529,6,-2,true,false,-1,True,-1,1
H1W05972,0042500312,SAS-OKC,2,524,4,0,true,false,3,True,1,1
H1W05973,0042500312,SAS-OKC,2,515,4,-4,true,false,1,True,1,1
H1W05974,0042500312,SAS-OKC,2,495,2,-4,false,true,3,True,3,1
H1W05975,0042500312,SAS-OKC,2,479,5,-6,false,true,0,True,0,1
H1W05976,0042500312,SAS-OKC,2,461,5,-1,false,true,0,True,0,0
H1W05977,0042500312,SAS-OKC,2,458,7,-1,true,false,-2,True,1,1
H1W05978,0042500312,SAS-OKC,2,447,5,3,true,false,0,True,3,1
H1W05979,0042500312,SAS-OKC,2,429,5,1,true,false,0,True,3,1
H1W05980,0042500312,SAS-OKC,2,423,5,3,true,false,0,True,1,0
H1W05981,0042500312,SAS-OKC,2,397,5,0,true,false,0,True,4,0
H1W05982,0042500312,SAS-OKC,2,384,5,0,true,false,3,True,2,-1
H1W05983,0042500312,SAS-OKC,2,373,5,-2,true,false,3,True,2,0
H1W05984,0042500312,SAS-OKC,2,366,5,0,true,false,3,True,2,0
H1W05985,0042500312,SAS-OKC,2,358,5,0,true,false,1,True,4,1
H1W05986,0042500312,SAS-OKC,2,335,5,0,true,false,4,True,4,1
H1W05987,0042500312,SAS-OKC,2,319,8,0,true,false,-1,True,1,1
H1W05988,0042500312,SAS-OKC,2,299,8,3,false,false,-1,True,1,-1
H1W05989,0042500312,SAS-OKC,2,288,8,3,false,false,-1,True,3,-1
H1W05990,0042500312,SAS-OKC,2,241,7,-1,false,true,2,True,2,1
H1W05991,0042500312,SAS-OKC,2,231,7,-1,false,true,4,True,2,1
H1W05992,0042500312,SAS-OKC,2,227,9,-1,false,true,0,True,2,1
H1W05993,0042500312,SAS-OKC,2,208,9,3,false,true,0,True,0,1
H1W05994,0042500312,SAS-OKC,2,181,9,0,false,true,0,True,2,1
H1W05995,0042500312,SAS-OKC,2,165,9,2,true,false,0,True,2,0
H1W05996,0042500312,SAS-OKC,2,155,11,2,true,false,-2,False,,0
H1W05997,0042500312,SAS-OKC,2,133,9,4,true,false,2,False,,0
H1W05998,0042500312,SAS-OKC,2,110,9,0,true,false,0,False,,0
